purchase_id,customer_id,product_id,purchase_date,quantity,total_amount
4630,458,400,8/19/2021 9:29,2,75.69807592
4631,458,54,10/6/2022 7:00,3,109.9777237
4632,458,339,7/23/2021 2:59,5,234.1769683
4633,458,407,10/19/2020 7:30,3,18.75701157
4634,458,178,3/10/2022 8:08,3,119.4926594
4635,458,128,6/5/2021 22:04,4,13.09419071
4636,458,476,3/11/2023 8:31,1,46.39519453
4637,458,254,5/6/2023 14:49,3,135.3781462
4638,458,401,8/22/2023 9:35,3,12.31922755
4639,458,371,3/11/2021 4:36,1,37.43144045
4640,459,231,5/29/2023 11:40,3,94.24808934
4641,459,275,12/3/2021 14:01,4,55.17465654
4642,459,41,7/7/2023 22:47,2,73.77792089
4643,459,104,12/23/2022 0:06,5,27.07427758
4644,459,129,8/22/2023 5:43,4,142.8208249
4645,459,464,10/24/2021 1:36,4,130.1475606
4646,459,316,9/29/2023 21:26,1,16.83684359
4647,459,247,11/11/2022 9:15,3,77.14109441
4648,459,35,1/29/2023 19:11,1,11.21722801
4649,460,175,5/30/2016 20:40,5,83.05527871
4650,460,149,7/23/2020 3:03,4,150.3799066
4651,460,229,12/31/2022 22:17,4,60.84643909
4652,460,167,2/7/2022 12:52,4,183.7438003
4653,460,308,4/19/2022 10:26,4,113.748809
4654,460,25,11/14/2022 5:00,3,121.241383
4655,460,116,7/10/2021 10:20,2,49.38210757
4656,460,205,12/1/2018 11:36,5,138.1974458
4657,460,244,9/12/2016 5:47,4,97.50464202
4658,460,460,7/6/2018 2:35,3,23.39513727
4659,460,3,6/1/2023 22:29,5,95.78607607
4660,460,350,7/31/2017 0:41,2,82.95879245
4661,460,386,9/8/2022 18:09,1,33.22323979
4662,460,164,5/17/2017 22:42,5,221.1387856
4663,460,305,1/23/2017 2:28,3,136.7069884
4664,460,10,2/1/2023 3:08,5,161.609123
4665,460,468,1/8/2018 19:07,4,107.0424869
4666,460,282,5/24/2017 7:37,4,162.3311958
4667,460,62,1/29/2023 4:31,4,78.86679762
4668,461,431,9/29/2023 12:15,4,70.99297857
4669,461,350,7/19/2022 22:32,1,5.242248784
4670,461,151,9/5/2023 18:11,3,113.9679353
4671,461,337,6/26/2023 4:18,1,36.37447909
4672,461,459,8/5/2023 7:37,3,88.54623359
4673,461,10,4/15/2022 7:51,2,83.74238457
4674,461,258,11/15/2022 3:57,1,12.14464577
4675,461,309,12/18/2022 10:03,4,12.56181965
4676,461,205,8/3/2023 15:58,3,70.61859419
4677,461,462,1/22/2023 22:31,1,39.63780621
4678,461,333,10/13/2023 15:16,4,7.614714292
4679,461,41,11/13/2022 19:05,5,53.67712279
4680,461,200,1/28/2023 22:00,2,70.08386261
4681,461,442,12/31/2021 21:42,2,31.8264057
4682,461,81,3/30/2022 10:44,5,190.4280891
4683,462,295,7/28/2022 1:19,4,43.11432727
4684,462,193,7/6/2022 2:13,4,153.6862292
4685,463,303,3/25/2022 23:46,4,43.62983424
4686,463,437,7/5/2023 0:20,3,18.19065431
4687,464,202,3/8/2023 17:04,5,116.5727699
4688,464,263,5/15/2021 0:30,5,42.68951636
4689,464,236,12/11/2019 3:30,1,6.034962599
4690,464,482,3/12/2020 13:06,4,136.4376488
4691,464,303,7/30/2022 3:31,4,88.17695252
4692,464,416,10/8/2021 7:27,1,16.42010961
4693,464,36,6/24/2023 6:39,2,39.82707954
4694,464,280,10/24/2022 0:11,2,67.58026628
4695,464,489,5/1/2018 21:54,3,28.11139964
4696,464,397,6/25/2023 15:48,4,62.82081575
4697,465,224,10/20/2020 7:38,2,91.79868616
4698,465,102,10/21/2018 14:11,2,67.4757914
4699,465,477,3/15/2019 1:27,4,47.10159034
4700,465,108,4/30/2023 9:51,2,31.41884022
4701,465,210,7/6/2022 14:30,2,48.9404288
4702,465,357,3/3/2021 9:49,5,222.3793954
4703,466,371,1/3/2021 3:37,2,57.24148723
4704,466,434,6/6/2023 21:34,1,24.22628455
4705,466,33,4/13/2022 22:46,2,96.8070418
4706,466,489,12/31/2021 23:07,5,133.2637993
4707,466,178,5/1/2022 2:29,2,51.6025718
4708,466,431,10/12/2023 23:43,1,30.18738291
4709,466,277,6/15/2021 20:11,4,191.0607218
4710,466,484,5/24/2022 1:28,1,40.62187893
4711,466,346,12/22/2020 2:49,2,35.84279044
4712,467,220,1/28/2019 8:43,3,22.93845003
4713,467,121,9/5/2023 19:17,2,28.21073336
4714,467,281,9/16/2020 13:58,1,18.25892363
4715,467,113,7/31/2019 3:11,3,134.4948134
4716,467,291,10/13/2020 2:34,2,92.60209725
4717,467,420,1/2/2018 20:49,1,16.04281267
4718,467,285,10/21/2016 10:43,4,170.7085493
4719,467,398,10/19/2018 5:56,3,67.87683854
4720,468,367,1/21/2019 4:51,4,108.8301881
4721,468,319,9/11/2019 5:20,3,143.7320818
4722,468,125,11/27/2018 2:36,4,61.93516485
4723,468,252,2/19/2021 20:47,2,30.67168889
4724,468,98,1/4/2023 1:42,1,34.127873
4725,468,59,1/21/2018 2:42,1,20.48884239
4726,468,308,8/16/2019 7:42,3,134.3081647
4727,468,237,9/18/2022 23:58,2,85.8381639
4728,468,405,10/18/2017 1:32,3,21.21550056
4729,468,287,6/16/2022 12:55,4,86.89754346
4730,468,43,5/17/2019 21:16,4,109.780848
4731,468,258,11/8/2018 22:26,3,7.604099582
4732,468,408,9/25/2022 9:18,2,64.31436716
4733,468,170,10/30/2017 19:12,2,25.06907589
4734,468,290,3/18/2022 23:33,4,171.7169172
4735,468,187,6/19/2023 15:37,4,37.41766315
4736,468,149,11/21/2018 20:12,5,135.1833414
4737,469,215,7/13/2021 2:30,5,78.07477986
4738,469,69,2/23/2023 11:17,5,119.9038883
4739,469,109,12/25/2019 3:34,4,82.80413852
4740,469,414,8/29/2022 18:15,2,85.2220009
4741,469,333,7/21/2019 21:20,1,8.151592045
4742,469,327,4/17/2021 16:54,5,225.5808643
4743,469,245,6/11/2023 2:05,5,193.7802906
4744,469,152,7/19/2019 10:03,3,99.1953143
4745,469,78,2/26/2020 6:53,1,11.28767986
4746,469,328,6/13/2021 7:13,5,186.3701691
4747,469,48,9/2/2022 23:00,1,29.69206156
4748,469,26,7/6/2020 10:47,5,64.04666532
4749,469,291,4/15/2020 18:31,5,141.962202
4750,469,365,7/4/2019 14:02,1,5.818213671
4751,470,61,9/26/2021 1:05,4,115.1810396
4752,470,333,12/6/2020 16:22,2,83.89516109
4753,470,211,8/23/2019 16:55,2,81.17719205
4754,470,412,5/1/2020 21:27,1,27.74708984
4755,470,124,2/16/2020 7:03,1,19.20271004
4756,470,335,4/22/2023 23:24,5,122.2380704
4757,471,193,1/28/2023 21:22,4,183.3913579
4758,471,15,11/29/2022 17:18,5,93.26422042
4759,472,36,4/14/2023 5:24,2,11.17757482
4760,472,26,6/17/2023 0:56,3,76.45262414
4761,472,382,4/4/2023 23:55,5,234.2817716
4762,472,421,3/10/2023 15:28,1,49.77972497
4763,472,447,8/16/2023 21:52,2,61.47872682
4764,472,313,1/10/2023 6:18,5,33.04921174
4765,472,465,3/19/2023 21:10,3,7.525876526
4766,472,435,1/26/2023 23:39,3,5.151468977
4767,472,119,12/19/2022 19:42,2,62.77098222
4768,472,225,9/8/2023 13:18,3,62.6098805
4769,472,85,12/4/2022 1:02,3,139.2726299
4770,472,351,7/13/2022 7:02,2,88.03750833
4771,472,356,8/7/2022 21:16,2,13.53254749
4772,472,4,12/10/2022 15:10,3,57.29344723
4773,472,265,9/26/2022 7:06,5,33.42328719
4774,472,390,12/4/2022 23:08,2,71.2993036
4775,472,24,10/18/2022 21:03,5,180.6656914
4776,472,82,2/22/2023 2:10,4,117.2907616
4777,473,15,6/23/2022 6:51,1,11.68134284
4778,473,447,8/27/2023 22:29,1,24.11388477
4779,473,283,11/22/2022 10:41,1,31.62357335
4780,473,49,4/30/2023 16:00,1,39.28929877
4781,473,207,12/9/2021 9:40,4,91.68860588
4782,473,409,2/5/2022 19:49,3,73.70944397
4783,473,317,2/5/2022 15:12,3,49.52493787
4784,473,405,5/12/2022 17:38,2,91.51547342
4785,473,191,10/12/2021 10:05,1,20.3959105
4786,473,152,8/2/2022 10:54,5,43.80972036
4787,473,252,3/11/2023 19:33,5,100.5428577
4788,473,134,6/23/2021 11:21,5,154.5258361
4789,473,183,5/31/2021 14:26,2,17.08450364
4790,473,211,10/18/2021 21:05,5,79.28779355
4791,473,22,9/1/2021 20:42,1,16.48544001
4792,473,189,6/27/2022 14:50,1,35.52007301
4793,473,32,2/23/2022 12:02,2,33.89748743
4794,473,96,12/22/2021 5:45,1,12.15411633
4795,473,438,4/8/2021 20:16,4,91.86950671
4796,473,423,2/10/2023 9:19,2,58.92857587
4797,474,104,8/4/2020 9:16,4,185.6826599
4798,474,183,6/4/2021 9:43,5,178.1805464
4799,474,110,9/23/2020 9:05,4,138.0578152
4800,474,365,7/26/2023 12:40,4,128.3586647
4801,474,79,6/7/2023 7:15,1,2.457115398
4802,474,28,7/29/2020 13:48,4,142.2672991
4803,474,2,4/19/2021 6:48,2,70.2424816
4804,474,10,3/11/2023 15:32,5,66.02369536
4805,474,121,11/23/2020 14:03,4,139.8447986
4806,474,204,10/2/2021 13:20,2,67.55084789
4807,474,63,10/10/2021 21:42,5,44.64296936
4808,474,135,1/7/2021 0:01,2,19.59442285
4809,474,369,6/12/2023 21:18,5,200.5421522
4810,474,393,1/24/2021 17:56,1,38.23410087
4811,474,349,8/19/2022 18:43,4,22.34806438
4812,474,119,3/27/2022 20:32,3,83.67686754
4813,475,21,6/14/2023 22:11,3,119.3865966
4814,475,341,1/17/2022 20:34,1,18.9456862
4815,476,332,10/17/2023 20:44,4,125.8836545
4816,476,328,9/13/2022 11:54,3,41.12504162
4817,477,159,12/30/2019 17:18,2,4.632609259
4818,477,23,1/6/2021 4:28,1,31.45682383
4819,477,319,11/26/2019 9:14,3,54.20280949
4820,477,46,12/28/2021 18:27,2,13.73858167
4821,477,100,6/15/2021 0:10,1,20.08985083
4822,477,445,9/1/2023 2:43,4,26.99316648
4823,478,393,11/7/2022 17:37,4,158.7668669
4824,478,293,6/30/2019 7:21,4,94.47091689
4825,478,199,2/19/2023 6:59,4,117.9312646
4826,478,196,3/2/2019 20:03,2,56.05847182
4827,478,365,5/27/2017 18:15,3,120.254212
4828,479,148,1/19/2023 13:18,4,23.49931087
4829,479,462,9/25/2023 3:05,2,32.73063663
4830,479,411,8/6/2019 1:59,5,35.5763725
4831,479,145,7/6/2021 5:35,1,34.83690268
4832,479,77,8/9/2022 23:11,3,99.43156293
4833,480,198,6/22/2021 11:18,5,29.80743311
4834,480,7,5/25/2023 14:09,4,49.0157346
4835,480,310,8/5/2023 22:30,5,97.01452758
4836,480,30,1/17/2023 5:50,2,43.42000457
4837,480,42,11/14/2022 1:19,2,69.16580115
4838,480,257,10/16/2021 3:19,4,99.18165035
4839,480,179,1/31/2022 16:40,4,81.02791616
4840,480,331,7/2/2023 20:50,1,48.69969445
4841,480,302,3/16/2023 10:20,1,28.11703485
4842,480,485,5/1/2021 2:02,3,132.4396077
4843,480,388,5/27/2023 12:21,5,167.7107194
4844,480,486,7/7/2022 18:49,5,198.606413
4845,480,453,2/12/2021 21:32,4,14.78561951
4846,480,455,2/27/2023 3:59,2,24.57965061
4847,480,420,3/24/2021 8:14,3,10.25337885
4848,481,127,11/18/2021 21:20,1,28.23078162
4849,481,114,5/31/2023 19:04,4,107.4335544
4850,481,387,12/23/2022 12:55,5,30.25255001
4851,481,243,4/26/2023 2:53,5,192.8064034
4852,481,98,7/20/2022 3:24,4,109.5244775
4853,481,16,9/15/2021 17:06,3,27.61463312
4854,482,476,7/10/2023 19:37,1,5.540765283
4855,482,105,6/28/2022 3:32,2,74.70680706
4856,482,235,4/5/2022 15:13,3,65.83118699
4857,482,491,3/9/2022 19:39,4,157.8095876
4858,482,299,12/10/2022 6:33,5,73.707366
4859,482,266,7/20/2023 7:53,3,48.37502647
4860,482,163,4/14/2023 13:46,5,201.195269
4861,482,213,2/19/2022 16:02,3,79.90470915
4862,482,437,1/12/2023 16:20,4,97.69765606
4863,482,447,10/12/2022 5:54,2,91.85405652
4864,483,11,6/2/2015 10:49,3,91.52789562
4865,483,497,10/15/2023 19:26,2,98.04124803
4866,483,324,6/28/2019 14:43,2,11.62533594
4867,483,397,8/18/2015 15:37,5,66.56619285
4868,483,202,9/6/2015 14:33,2,72.26160073
4869,483,414,8/28/2021 14:35,4,94.4320595
4870,483,255,7/27/2016 23:29,3,59.18874744
4871,483,5,6/12/2019 21:07,4,82.44316887
4872,483,116,9/8/2023 3:33,2,64.91460663
4873,483,359,11/22/2019 11:16,5,90.3375697
4874,483,329,11/18/2021 21:42,4,31.38081269
4875,483,384,3/10/2023 10:19,1,2.80061466
4876,483,386,3/17/2019 22:21,1,39.45375717
4877,483,67,11/4/2016 23:05,3,86.75706021
4878,483,230,10/4/2015 18:23,4,181.3537646
4879,483,282,2/28/2022 2:46,5,199.1982595
4880,483,358,1/6/2021 20:11,2,44.55192237
4881,483,110,12/1/2021 23:00,1,2.193778776
4882,483,355,10/31/2021 5:48,3,57.83457919
4883,484,70,8/10/2020 18:42,4,188.4962849
4884,484,369,10/3/2021 6:58,3,130.1751993
4885,484,413,7/28/2021 20:55,4,184.4584412
4886,484,272,1/30/2021 20:16,3,30.71005568
4887,484,311,7/15/2019 14:27,1,8.550676826
4888,484,431,6/25/2020 5:26,5,27.51729256
4889,484,393,4/26/2022 10:32,3,149.5282452
4890,484,451,2/11/2023 15:36,4,94.03584198
4891,484,308,10/22/2022 2:35,5,104.8224857
4892,484,279,5/5/2021 1:20,4,153.0461243
4893,484,369,4/14/2023 22:42,4,58.78596675
4894,484,432,7/1/2023 16:21,2,50.00008194
4895,484,400,10/29/2020 14:27,5,240.9443485
4896,484,171,4/4/2020 11:22,1,8.437638218
4897,485,218,2/2/2023 17:50,4,72.30317757
4898,485,315,10/5/2022 9:23,5,188.8209378
4899,485,381,7/28/2022 14:08,1,17.43370392
4900,485,407,2/21/2023 15:28,2,11.51039304
4901,485,214,9/29/2022 11:07,3,102.8967474
4902,485,404,6/8/2023 19:33,5,69.00091703
4903,485,121,2/6/2023 21:46,1,1.5266482
4904,485,351,6/11/2023 20:02,2,79.22301954
4905,485,423,1/10/2023 23:20,5,55.96015739
4906,485,156,6/3/2023 4:54,4,134.7019084
4907,485,483,8/15/2021 0:19,5,32.45228728
4908,485,18,1/19/2023 16:54,4,73.82066447
4909,485,435,12/9/2022 10:56,4,145.5217631
4910,486,241,8/29/2023 15:02,1,3.026798975
4911,486,141,11/9/2022 0:21,3,15.61602079
4912,486,204,7/17/2023 23:47,4,104.8271053
4913,486,78,5/14/2022 13:55,1,44.27917276
4914,486,5,5/10/2023 7:39,4,43.86614825
4915,486,127,11/13/2022 23:41,5,220.0147063
4916,486,51,4/21/2022 3:18,5,111.484096
4917,486,345,5/22/2023 5:24,2,78.71949244
4918,486,95,6/10/2022 7:18,1,26.5757307
4919,486,422,7/28/2023 18:06,1,17.34154286
4920,486,104,12/2/2022 21:36,4,140.1306185
4921,486,405,5/4/2023 17:33,4,76.68176742
4922,487,88,7/18/2021 5:44,1,47.25488407
4923,487,352,9/22/2023 18:41,1,10.50167486
4924,487,246,2/7/2023 1:52,2,76.84849517
4925,488,29,11/1/2022 10:57,5,184.2239355
4926,488,159,12/17/2021 11:20,5,174.3032892
4927,489,101,2/1/2022 11:58,5,72.57699683
4928,489,28,5/25/2022 0:01,2,86.6733689
4929,489,147,5/26/2022 16:03,5,43.43866928
4930,489,162,10/13/2023 0:20,2,21.27552615
4931,489,442,9/3/2021 8:41,3,125.8517029
4932,489,166,6/17/2023 1:41,1,48.30142564
4933,489,334,5/15/2020 6:50,3,39.12115086
4934,489,98,4/14/2020 20:32,4,159.9660922
4935,489,115,7/24/2023 2:02,2,77.14142828
4936,489,353,12/23/2019 4:06,3,65.08901166
4937,489,316,12/6/2021 4:38,1,18.01158281
4938,489,136,10/7/2022 9:20,1,37.98912306
4939,490,132,3/30/2023 10:34,3,18.42981539
4940,490,324,3/5/2023 10:03,3,72.49777155
4941,490,248,8/1/2022 15:47,2,61.21020593
4942,490,340,3/10/2023 1:37,1,34.32826933
4943,490,404,5/6/2022 8:43,1,39.20762622
4944,490,481,6/18/2022 20:08,1,35.86404638
4945,491,285,6/2/2019 19:19,2,64.64534588
4946,491,260,9/8/2021 17:58,3,141.2838959
4947,491,226,1/2/2019 21:24,5,74.80486133
4948,491,61,9/16/2021 0:32,2,84.16291604
4949,491,60,9/11/2018 11:48,1,42.69592926
4950,491,222,4/19/2018 19:46,3,81.23532866
4951,491,101,8/21/2017 23:11,3,149.1095854
4952,491,101,3/28/2020 3:26,5,152.3209393
4953,491,492,1/31/2023 21:42,1,16.31096472
4954,492,89,7/15/2021 11:01,5,39.74976805
4955,492,165,11/24/2021 21:30,2,25.57154706
4956,492,122,8/22/2022 2:36,4,47.53054185
4957,492,279,9/22/2022 12:52,4,118.9368146
4958,492,92,6/13/2022 3:08,2,94.74842938
4959,492,193,6/19/2023 7:37,5,125.0964916
4960,492,175,4/7/2021 8:39,5,186.2258328
4961,492,376,12/19/2022 11:14,3,79.9503109
4962,492,77,3/25/2021 2:06,1,16.29816476
4963,492,432,12/16/2021 12:16,5,49.73698633
4964,492,382,10/12/2022 10:24,3,8.720972679
4965,492,374,11/24/2022 1:37,1,33.73983601
4966,492,161,4/28/2023 14:16,4,109.3814333
4967,492,448,10/23/2023 8:39,5,225.9895286
4968,493,335,12/23/2018 17:55,5,127.4839706
4969,494,486,8/10/2018 15:23,4,54.69301097
4970,494,193,6/24/2022 13:39,4,61.66729064
4971,494,272,12/22/2017 1:24,2,19.7306124
4972,494,499,5/8/2023 2:41,2,97.87532804
4973,494,338,4/29/2020 10:30,5,155.2234878
4974,494,28,5/25/2020 21:53,2,72.51417203
4975,494,25,2/14/2017 14:12,3,67.49730429
4976,494,94,7/9/2019 6:44,1,46.95623695
4977,494,129,4/19/2021 21:27,2,94.08386544
4978,495,239,5/22/2023 22:11,3,11.88765243
4979,495,490,8/20/2022 3:22,3,7.376326931
4980,495,495,2/24/2022 16:34,5,53.01964446
4981,495,217,3/14/2022 15:31,5,216.0161227
4982,495,143,10/9/2022 18:28,4,114.654209
4983,495,271,8/22/2023 14:15,1,8.082585301
4984,496,203,7/21/2020 13:03,5,166.2458545
4985,496,488,11/5/2021 7:20,1,27.23650746
4986,496,24,6/7/2020 9:51,4,166.8058422
4987,496,471,7/23/2020 15:20,5,184.1421328
4988,496,126,2/20/2021 4:07,2,68.94554454
4989,496,76,11/16/2022 7:22,3,99.01984209
4990,496,401,9/13/2023 5:38,5,140.0154514
4991,496,5,6/17/2023 7:01,1,23.92294062
4992,496,198,11/15/2022 13:24,2,67.46876192
4993,496,229,5/5/2022 5:15,3,107.5246205
4994,496,238,9/22/2020 21:31,2,13.66534985
4995,497,302,1/2/2022 17:04,5,115.7111545
4996,497,221,4/22/2021 3:56,3,72.0106859
4997,497,314,5/14/2022 6:04,2,73.51020706
4998,497,304,7/1/2021 6:11,3,147.027459
4999,497,124,7/13/2022 0:29,3,145.7597795
5000,497,393,1/27/2022 15:34,4,7.025645899
5001,497,38,8/29/2021 1:31,2,9.880299886
5002,497,450,3/14/2023 11:21,3,13.87705746
5003,497,32,9/17/2022 10:20,1,23.67136515
5004,497,42,3/15/2023 5:30,1,9.577057066
5005,497,283,9/5/2023 9:57,5,12.49467881
5006,497,84,2/4/2023 16:32,2,63.97876936
5007,497,115,7/19/2021 4:07,3,117.4410953
5008,497,104,3/20/2022 4:05,1,6.972173044
5009,497,158,3/2/2023 3:44,3,10.0104179
5010,497,118,6/25/2023 5:09,5,216.3604145
5011,498,243,6/20/2022 6:25,2,63.85113869
5012,498,56,9/23/2022 22:31,3,139.4105163
5013,498,334,11/23/2022 17:26,4,151.5370071
5014,498,45,4/5/2022 15:11,4,157.064296
5015,498,297,10/13/2021 12:14,4,6.247966521
5016,498,128,8/20/2023 8:56,3,31.59655914
5017,499,193,5/9/2021 7:54,1,20.23382122
5018,499,102,7/6/2022 6:49,5,27.64606273
5019,499,336,8/29/2017 14:26,4,26.82618428
5020,499,486,3/21/2019 9:41,2,57.41452752
5021,499,342,3/1/2021 17:15,2,42.0078127
5022,499,67,5/22/2022 12:06,4,189.5665935
5023,499,344,5/15/2022 18:17,2,43.54264663
5024,499,466,10/11/2020 2:10,3,59.21014634
5025,499,484,10/25/2016 10:42,1,37.38068837
5026,500,368,1/23/2020 1:32,1,44.92514161
5027,500,357,9/22/2023 21:43,1,9.13273818
5028,500,379,7/2/2023 11:48,1,29.71838528
5029,500,252,5/20/2019 11:17,3,99.37116666
5030,500,331,1/30/2020 13:36,1,40.34605886
5031,500,92,8/5/2019 5:23,4,39.93405422
5032,500,190,1/17/2019 16:04,4,156.6681409
5033,500,70,5/15/2021 7:08,3,79.52419758
5034,500,319,2/19/2019 5:53,4,90.14778572
5035,500,156,10/11/2023 19:38,1,12.71894954
5036,500,489,3/23/2018 8:51,3,100.7470508
5037,501,39,6/29/2017 6:16,5,163.9803613
5038,501,144,7/19/2016 19:33,2,7.330650168
5039,501,339,9/5/2019 7:44,2,81.42820726
5040,501,84,11/30/2020 10:31,5,178.1240294
5041,501,372,11/8/2017 1:44,5,89.21423454
5042,501,471,9/27/2016 13:05,3,60.60099717
5043,501,414,1/27/2018 20:12,4,198.7690173
5044,501,468,11/13/2020 23:39,1,44.64021435
5045,502,335,11/1/2021 2:18,5,149.8744515
5046,502,128,7/23/2022 17:38,2,64.48039389
5047,502,144,9/21/2022 1:12,3,82.33956447
5048,502,322,12/5/2022 5:54,3,37.28935753
5049,502,368,6/28/2023 12:24,2,35.8623131
5050,502,87,5/14/2021 13:17,2,70.50153992
5051,502,150,7/27/2022 10:33,5,237.1446891
5052,502,280,2/27/2022 20:02,2,24.16832882
5053,502,461,10/20/2022 15:21,1,19.90377738
5054,502,21,9/13/2021 20:19,2,3.168305185
5055,502,19,12/4/2020 15:04,3,142.4027659
5056,502,498,11/5/2021 1:20,3,10.45513373
5057,502,59,10/31/2021 13:22,5,108.579216
5058,502,193,5/12/2022 22:28,1,23.89784701
5059,502,250,3/22/2022 6:47,4,132.4386096
5060,502,43,7/20/2022 3:56,2,22.71136815
5061,502,436,9/29/2020 12:17,4,149.0828863
5062,502,424,2/16/2021 0:12,5,205.7413109
5063,502,320,10/30/2022 8:52,4,180.5136583
5064,502,179,7/25/2023 1:39,4,88.16970542
5065,503,168,8/13/2021 2:40,1,42.34888792
5066,503,423,9/13/2022 13:03,5,20.48327928
5067,503,169,9/23/2020 5:34,4,173.507004
5068,504,143,3/31/2019 8:18,4,16.77214797
5069,504,371,6/28/2020 13:45,1,11.98045566
5070,504,255,12/20/2020 12:18,4,76.61584785
5071,504,457,12/12/2021 21:34,3,117.4781302
5072,504,407,2/5/2021 17:50,3,38.27708891
5073,504,382,5/10/2020 22:17,5,133.4373488
5074,504,115,8/8/2019 13:18,1,24.95703025
5075,504,417,1/1/2022 11:47,4,135.1405672
5076,504,188,5/9/2019 5:35,1,29.74684424
5077,504,273,12/22/2021 16:00,4,199.3839631
5078,504,409,9/17/2017 9:02,2,21.32647394
5079,504,427,10/24/2016 14:50,1,19.96153047
5080,504,224,9/22/2019 19:55,2,36.75174143
5081,504,151,12/28/2016 21:30,5,170.0399604
5082,504,482,8/10/2017 19:13,5,7.585966133
5083,504,496,9/4/2021 7:33,4,97.98534129
5084,504,244,1/16/2017 2:21,2,71.41666155
5085,505,5,12/2/2021 7:10,4,153.4004429
5086,505,391,4/5/2021 15:33,1,47.02904252
5087,505,92,7/15/2021 18:27,4,83.1880451
5088,505,476,3/10/2022 2:07,3,7.335476056
5089,505,99,5/29/2023 22:08,4,147.56862
5090,505,12,2/1/2023 22:57,3,89.96443826
5091,505,359,6/26/2022 9:07,1,39.0172697
5092,505,118,7/17/2020 1:15,1,13.04919453
5093,505,314,5/3/2021 7:04,2,70.68494798
5094,505,64,9/5/2021 16:33,1,35.63846132
5095,505,467,5/3/2021 16:29,5,244.5280707
5096,505,146,5/18/2021 23:38,1,35.0648674
5097,505,27,8/4/2023 1:53,4,78.72981215
5098,506,378,8/10/2023 6:08,2,20.65125842
5099,506,282,2/1/2022 7:37,2,17.61724236
5100,506,142,5/18/2021 9:42,3,111.9979848
5101,506,329,11/3/2021 13:08,1,7.303517245
5102,506,120,11/8/2019 6:11,3,43.83000294
5103,506,347,8/17/2020 6:00,3,131.1298864
5104,506,290,10/31/2019 9:47,3,29.7319432
5105,506,6,4/2/2021 22:42,2,6.214041943
5106,506,62,1/27/2022 16:36,4,21.02699974
5107,506,427,12/13/2020 8:22,3,51.11938997
5108,506,338,2/4/2021 22:14,3,69.51575041
5109,506,212,9/10/2020 23:05,2,73.81777629
5110,506,426,1/12/2023 13:29,3,61.69013318
5111,506,436,5/16/2023 1:45,2,87.56424176
5112,506,248,9/20/2023 9:35,4,118.9956547
5113,506,96,7/23/2020 10:38,3,68.24545557
5114,506,392,4/21/2021 18:52,2,88.08198013
5115,507,273,2/10/2019 9:06,4,143.5825565
5116,507,203,10/17/2017 14:46,5,175.1428639
5117,507,229,10/24/2020 16:48,2,62.9478515
5118,507,445,1/9/2020 8:12,1,24.91784163
5119,507,46,3/1/2019 14:34,5,129.8700514
5120,507,252,12/19/2021 4:53,3,64.93073624
5121,507,57,2/23/2023 20:17,1,40.54688927
5122,507,62,4/6/2022 2:47,5,42.39135206
5123,507,478,9/8/2022 23:33,2,53.12881113
5124,507,458,5/26/2021 15:27,3,50.87375471
5125,508,279,8/30/2018 18:13,1,43.06257786
5126,508,150,12/22/2020 7:56,1,22.71136193
5127,508,227,12/11/2022 6:15,2,8.733365797
5128,508,162,9/6/2022 22:40,2,99.32512995
5129,508,222,7/31/2020 8:33,5,92.65692054
5130,508,282,10/4/2019 20:45,5,217.6234291
5131,508,67,2/11/2019 4:02,3,66.84382027
5132,508,51,11/5/2022 5:47,3,122.9022421
5133,508,198,9/2/2022 3:41,1,11.23425512
5134,508,118,12/9/2020 17:59,3,86.72881416
5135,508,390,7/15/2023 21:41,2,17.68799101
5136,508,269,2/2/2020 12:40,2,30.76239022
5137,508,167,5/19/2019 9:20,4,158.7283091
5138,508,128,10/10/2019 11:31,4,148.995339
5139,508,18,8/11/2023 23:48,2,94.73384656
5140,508,134,1/19/2019 23:34,3,87.20501379
5141,509,341,3/29/2019 18:16,5,217.5786622
5142,509,377,3/14/2023 17:35,2,24.85722054
5143,509,270,4/25/2021 17:29,5,242.8188792
5144,509,414,7/25/2017 9:41,1,9.335741952
5145,509,271,9/26/2021 15:31,5,13.38186539
5146,509,394,10/10/2020 16:48,4,21.92620753
5147,509,193,3/28/2022 2:27,5,35.99714605
5148,509,4,5/8/2016 1:31,2,48.48125488
5149,509,220,2/27/2017 14:57,5,147.8771994
5150,509,191,10/28/2017 21:42,5,159.9917953
5151,509,153,4/5/2017 16:19,1,1.971583253
5152,509,45,5/3/2018 1:12,5,140.3917566
5153,509,283,2/9/2019 6:16,2,28.06357721
5154,510,404,3/27/2023 15:38,5,231.4340172
5155,510,87,5/31/2018 22:58,5,34.57054331
5156,510,81,4/25/2023 22:11,4,70.23746188
5157,510,195,12/9/2021 21:00,1,10.44906187
5158,510,489,4/18/2020 11:39,4,9.784865555
5159,510,331,9/2/2019 0:25,2,69.30174291
5160,510,236,10/12/2019 13:08,4,38.82623174
5161,510,197,7/14/2023 16:31,2,40.5124117
5162,510,408,2/24/2021 7:50,1,38.30172426
5163,510,301,12/23/2020 21:42,1,49.63894765
5164,510,500,1/5/2021 2:16,4,158.3811234
5165,510,398,8/9/2021 7:40,3,129.5661599
5166,510,372,8/13/2023 4:26,1,30.41344462
5167,511,436,8/16/2019 14:26,4,95.52612832
